customer_id,category_id,product_id,interaction
customer_552,Toys & Games,Toys & Games Product 14,1
customer_1160,Garden & Outdoors,Garden & Outdoors Product 2,1
customer_1971,Video Games,Video Games Product 15,1
customer_54,Home Appliances,Home Appliances Product 9,1
customer_112,Groceries,Groceries Product 13,1
customer_1431,Garden & Outdoors,Garden & Outdoors Product 18,1
customer_1250,Pet Supplies,Pet Supplies Product 17,1
customer_912,Toys & Games,Toys & Games Product 37,1
customer_1937,Video Games,Video Games Product 2,1
customer_951,Groceries,Groceries Product 22,1
customer_1718,Electronics,Electronics Product 4,1
customer_889,Sporting Goods,Sporting Goods Product 8,1
customer_1693,Luggage & Travel Accessories,Luggage & Travel Accessories Product 41,1
customer_1939,Video Games,Video Games Product 8,1
customer_1646,Tools & Hardware,Tools & Hardware Product 3,1
customer_1105,Pet Supplies,Pet Supplies Product 16,1
customer_2205,Home Appliances,Home Appliances Product 10,1
customer_130,Home Appliances,Home Appliances Product 10,1
customer_2,Groceries,Groceries Product 24,1
customer_1670,Footwear,Footwear Product 23,1
customer_494,Books,Books Product 8,1
customer_386,Footwear,Footwear Product 28,1
customer_1278,Automotive,Automotive Product 4,1
customer_1087,Jewelry,Jewelry Product 4,1
customer_1879,Luggage & Travel Accessories,Luggage & Travel Accessories Product 30,1
customer_272,Tools & Hardware,Tools & Hardware Product 14,1
customer_1449,Health & Beauty,Health & Beauty Product 5,1
customer_987,Groceries,Groceries Product 24,1
customer_1548,Garden & Outdoors,Garden & Outdoors Product 7,1
customer_1674,Tools & Hardware,Tools & Hardware Product 21,1
customer_430,Books,Books Product 18,1
customer_658,Luggage & Travel Accessories,Luggage & Travel Accessories Product 2,1
customer_1961,Video Games,Video Games Product 16,1
customer_403,Books,Books Product 21,1
customer_1496,Luggage & Travel Accessories,Luggage & Travel Accessories Product 35,1
customer_1657,Tools & Hardware,Tools & Hardware Product 46,1
customer_33,Electronics,Electronics Product 42,1
customer_135,Home Appliances,Home Appliances Product 8,1
customer_1239,Automotive,Automotive Product 6,1
customer_997,Groceries,Groceries Product 17,1
customer_1549,Automotive,Automotive Product 4,1
customer_1167,Toys & Games,Toys & Games Product 29,1
customer_158,Home Appliances,Home Appliances Product 5,1
customer_505,Toys & Games,Toys & Games Product 15,1
customer_1590,Video Games,Video Games Product 11,1
customer_1146,Pet Supplies,Pet Supplies Product 19,1
customer_524,Toys & Games,Toys & Games Product 2,1
customer_195,Books,Books Product 13,1
customer_1165,Automotive,Automotive Product 11,1
customer_1168,Footwear,Footwear Product 38,1
customer_407,Jewelry,Jewelry Product 18,1
customer_1753,Baby Products,Baby Products Product 8,1
customer_513,Toys & Games,Toys & Games Product 17,1
customer_346,Sporting Goods,Sporting Goods Product 19,1
customer_1336,Health & Beauty,Health & Beauty Product 11,1
customer_1994,Garden & Outdoors,Garden & Outdoors Product 5,1
customer_1637,Musical Instruments,Musical Instruments Product 28,1
customer_476,Books,Books Product 6,1
customer_59,Books,Books Product 5,1
customer_2651,Gaming Accessories,VR Headset,1
customer_1408,Office Supplies,Office Supplies Product 7,1
customer_2013,Baby Products,Baby Products Product 6,1
customer_1913,Video Games,Video Games Product 12,1
customer_1385,Musical Instruments,Musical Instruments Product 13,1
customer_1737,Footwear,Footwear Product 41,1
customer_874,Musical Instruments,Musical Instruments Product 29,1
customer_803,Sporting Goods,Sporting Goods Product 25,1
customer_1884,Luggage & Travel Accessories,Luggage & Travel Accessories Product 33,1
customer_1416,Tools & Hardware,Tools & Hardware Product 4,1
customer_2419,Automotive,Automotive Product 1,1
customer_242,Automotive,Automotive Product 2,1
customer_1100,Musical Instruments,Musical Instruments Product 15,1
customer_789,Furniture,Furniture Product 4,1
customer_239,Clothing,Clothing Product 29,1
customer_1136,Pet Supplies,Pet Supplies Product 3,1
customer_2162,Furniture,Furniture Product 32,1
customer_1168,Pet Supplies,Pet Supplies Product 13,1
customer_1123,Footwear,Footwear Product 19,1
customer_1927,Video Games,Video Games Product 3,1
customer_1036,Baby Products,Baby Products Product 4,1
customer_971,Baby Products,Baby Products Product 9,1
customer_1139,Pet Supplies,Pet Supplies Product 13,1
customer_60,Electronics,Electronics Product 32,1
customer_1840,Luggage & Travel Accessories,Luggage & Travel Accessories Product 36,1
customer_1504,Garden & Outdoors,Garden & Outdoors Product 20,1
customer_539,Video Games,Video Games Product 14,1
customer_905,Groceries,Groceries Product 16,1
customer_297,Automotive,Automotive Product 7,1
customer_1125,Jewelry,Jewelry Product 12,1
customer_1629,Tools & Hardware,Tools & Hardware Product 40,1
customer_1796,Baby Products,Baby Products Product 6,1
customer_114,Home Appliances,Home Appliances Product 11,1
customer_1282,Automotive,Automotive Product 9,1
customer_265,Clothing,Clothing Product 37,1
customer_994,Home Appliances,Home Appliances Product 13,1
customer_2404,Home Appliances,Home Appliances Product 21,1
customer_1812,Books,Books Product 20,1
customer_1011,Jewelry,Jewelry Product 8,1
customer_1159,Automotive,Automotive Product 3,1
customer_934,Groceries,Groceries Product 12,1
customer_997,Groceries,Groceries Product 2,1
customer_675,Health & Beauty,Health & Beauty Product 13,1
customer_772,Furniture,Furniture Product 40,1
customer_672,Health & Beauty,Health & Beauty Product 12,1
customer_342,Footwear,Footwear Product 12,1
customer_230,Luggage & Travel Accessories,Luggage & Travel Accessories Product 30,1
customer_1269,Automotive,Automotive Product 11,1
customer_1116,Tools & Hardware,Tools & Hardware Product 46,1
customer_1510,Garden & Outdoors,Garden & Outdoors Product 7,1
customer_1154,Furniture,Furniture Product 20,1
customer_21,Electronics,Electronics Product 46,1
customer_556,Toys & Games,Toys & Games Product 35,1
customer_2100,Garden & Outdoors,Garden & Outdoors Product 18,1
customer_1203,Video Games,Video Games Product 11,1
customer_1297,Health & Beauty,Health & Beauty Product 6,1
customer_288,Clothing,Clothing Product 32,1
customer_1550,Garden & Outdoors,Garden & Outdoors Product 2,1
customer_70,Baby Products,Baby Products Product 2,1
customer_722,Furniture,Furniture Product 35,1
customer_1247,Electronics,Electronics Product 23,1
customer_1835,Luggage & Travel Accessories,Luggage & Travel Accessories Product 33,1
customer_1317,Garden & Outdoors,Garden & Outdoors Product 9,1
customer_1815,Luggage & Travel Accessories,Luggage & Travel Accessories Product 22,1
customer_337,Footwear,Footwear Product 25,1
customer_540,Toys & Games,Toys & Games Product 7,1
customer_1226,Garden & Outdoors,Garden & Outdoors Product 1,1
customer_2308,Garden & Outdoors,Garden & Outdoors Product 8,1
customer_864,Sporting Goods,Sporting Goods Product 33,1
customer_1406,Office Supplies,Office Supplies Product 10,1
customer_1574,Garden & Outdoors,Garden & Outdoors Product 14,1
customer_1077,Jewelry,Jewelry Product 11,1
customer_1495,Books,Books Product 15,1
customer_1312,Musical Instruments,Musical Instruments Product 10,1
customer_816,Sporting Goods,Sporting Goods Product 11,1
customer_785,Home Appliances,Home Appliances Product 28,1
customer_1462,Office Supplies,Office Supplies Product 27,1
customer_1154,Pet Supplies,Pet Supplies Product 26,1
customer_390,Footwear,Footwear Product 24,1
customer_457,Books,Books Product 4,1
customer_267,Jewelry,Jewelry Product 5,1
customer_2075,Musical Instruments,Musical Instruments Product 7,1
customer_2152,Office Supplies,Office Supplies Product 29,1
customer_190,Home Appliances,Home Appliances Product 13,1
customer_1147,Pet Supplies,Pet Supplies Product 25,1
customer_1575,Garden & Outdoors,Garden & Outdoors Product 18,1
customer_606,Luggage & Travel Accessories,Luggage & Travel Accessories Product 39,1
customer_547,Toys & Games,Toys & Games Product 29,1
customer_902,Toys & Games,Toys & Games Product 5,1
customer_2123,Video Games,Video Games Product 14,1
customer_435,Books,Books Product 21,1
customer_448,Footwear,Footwear Product 45,1
customer_2084,Health & Beauty,Health & Beauty Product 8,1
customer_325,Books,Books Product 10,1
customer_2165,Home Appliances,Home Appliances Product 25,1
customer_1316,Pet Supplies,Pet Supplies Product 26,1
customer_226,Clothing,Clothing Product 39,1
customer_1092,Jewelry,Jewelry Product 2,1
customer_897,Jewelry,Jewelry Product 8,1
customer_42,Toys & Games,Toys & Games Product 13,1
customer_261,Luggage & Travel Accessories,Luggage & Travel Accessories Product 38,1
customer_227,Jewelry,Jewelry Product 3,1
customer_386,Footwear,Footwear Product 38,1
customer_21,Electronics,Electronics Product 12,1
customer_1672,Tools & Hardware,Tools & Hardware Product 47,1
customer_420,Books,Books Product 16,1
customer_310,Footwear,Footwear Product 40,1
customer_2407,Furniture,Furniture Product 20,1
customer_371,Musical Instruments,Musical Instruments Product 35,1
customer_1780,Jewelry,Jewelry Product 5,1
customer_1999,Video Games,Video Games Product 7,1
customer_169,Home Appliances,Home Appliances Product 2,1
customer_1027,Clothing,Clothing Product 7,1
customer_1251,Automotive,Automotive Product 10,1
customer_1304,Clothing,Clothing Product 5,1
customer_1692,Tools & Hardware,Tools & Hardware Product 45,1
customer_259,Groceries,Groceries Product 1,1
customer_1797,Office Supplies,Office Supplies Product 5,1
customer_1880,Luggage & Travel Accessories,Luggage & Travel Accessories Product 12,1
customer_1879,Musical Instruments,Musical Instruments Product 27,1
customer_1794,Baby Products,Baby Products Product 7,1
customer_707,Furniture,Furniture Product 16,1
customer_1143,Jewelry,Jewelry Product 7,1
customer_1136,Pet Supplies,Pet Supplies Product 30,1
customer_22,Electronics,Electronics Product 8,1
customer_1301,Musical Instruments,Musical Instruments Product 12,1
customer_1584,Garden & Outdoors,Garden & Outdoors Product 13,1
customer_1320,Musical Instruments,Musical Instruments Product 31,1
customer_701,Furniture,Furniture Product 26,1
customer_1361,Musical Instruments,Musical Instruments Product 6,1
customer_425,Books,Books Product 2,1
customer_1433,Office Supplies,Office Supplies Product 32,1
customer_565,Video Games,Video Games Product 14,1
customer_20,Electronics,Electronics Product 9,1
customer_1601,Tools & Hardware,Tools & Hardware Product 39,1
customer_1798,Baby Products,Baby Products Product 6,1
customer_435,Books,Books Product 23,1
customer_39,Electronics,Electronics Product 35,1
customer_216,Clothing,Clothing Product 6,1
customer_1283,Automotive,Automotive Product 3,1
customer_593,Toys & Games,Toys & Games Product 32,1
customer_210,Clothing,Clothing Product 12,1
customer_100,Jewelry,Jewelry Product 14,1
customer_2231,Baby Products,Baby Products Product 10,1
customer_54,Electronics,Electronics Product 14,1
customer_1912,Groceries,Groceries Product 18,1
customer_1723,Baby Products,Baby Products Product 9,1
customer_640,Electronics,Electronics Product 46,1
customer_1923,Video Games,Video Games Product 15,1
customer_1911,Video Games,Video Games Product 10,1
customer_292,Clothing,Clothing Product 26,1
customer_1285,Footwear,Footwear Product 17,1
customer_1485,Video Games,Video Games Product 19,1
customer_1414,Office Supplies,Office Supplies Product 10,1
customer_779,Home Appliances,Home Appliances Product 15,1
customer_1453,Office Supplies,Office Supplies Product 15,1
customer_1733,Footwear,Footwear Product 2,1
customer_96,Electronics,Electronics Product 46,1
customer_837,Sporting Goods,Sporting Goods Product 14,1
customer_2196,Jewelry,Jewelry Product 9,1
customer_762,Furniture,Furniture Product 31,1
customer_1581,Garden & Outdoors,Garden & Outdoors Product 22,1
customer_1052,Jewelry,Jewelry Product 4,1
customer_2006,Clothing,Clothing Product 29,1
customer_434,Books,Books Product 17,1
customer_40,Office Supplies,Office Supplies Product 43,1
customer_904,Baby Products,Baby Products Product 3,1
customer_13,Electronics,Electronics Product 29,1
customer_2166,Pet Supplies,Pet Supplies Product 13,1
customer_1945,Video Games,Video Games Product 10,1
customer_315,Footwear,Footwear Product 32,1
customer_991,Groceries,Groceries Product 17,1
customer_19,Electronics,Electronics Product 47,1
customer_1261,Automotive,Automotive Product 1,1
customer_2624,Home Office Furniture,Desk Lamp,1
customer_1129,Health & Beauty,Health & Beauty Product 1,1
customer_1982,Video Games,Video Games Product 1,1
customer_2426,Books,Books Product 5,1
customer_1645,Tools & Hardware,Tools & Hardware Product 29,1
customer_1483,Office Supplies,Office Supplies Product 50,1
customer_1118,Pet Supplies,Pet Supplies Product 29,1
customer_222,Pet Supplies,Pet Supplies Product 35,1
customer_1963,Video Games,Video Games Product 6,1
customer_442,Books,Books Product 22,1
customer_287,Health & Beauty,Health & Beauty Product 13,1
customer_2535,Fitness Equipment,Yoga Mat,1
customer_2107,Automotive,Automotive Product 5,1
customer_1823,Pet Supplies,Pet Supplies Product 4,1
customer_367,Footwear,Footwear Product 4,1
customer_605,Office Supplies,Office Supplies Product 22,1
customer_196,Video Games,Video Games Product 8,1
customer_1168,Toys & Games,Toys & Games Product 23,1
customer_334,Footwear,Footwear Product 30,1
customer_351,Footwear,Footwear Product 24,1
customer_1601,Tools & Hardware,Tools & Hardware Product 11,1
customer_1743,Baby Products,Baby Products Product 8,1
customer_558,Baby Products,Baby Products Product 9,1
customer_1785,Baby Products,Baby Products Product 8,1
customer_193,Musical Instruments,Musical Instruments Product 5,1
customer_1378,Musical Instruments,Musical Instruments Product 36,1
customer_1956,Video Games,Video Games Product 7,1
customer_1461,Office Supplies,Office Supplies Product 8,1
customer_1602,Tools & Hardware,Tools & Hardware Product 8,1
customer_1587,Office Supplies,Office Supplies Product 18,1
customer_12,Electronics,Electronics Product 6,1
customer_1583,Electronics,Electronics Product 23,1
customer_1808,Luggage & Travel Accessories,Luggage & Travel Accessories Product 32,1
customer_1979,Video Games,Video Games Product 8,1
customer_1273,Health & Beauty,Health & Beauty Product 3,1
customer_1051,Home Appliances,Home Appliances Product 2,1
customer_718,Furniture,Furniture Product 14,1
customer_2032,Electronics,Electronics Product 9,1
customer_1722,Baby Products,Baby Products Product 10,1
customer_1027,Jewelry,Jewelry Product 3,1
customer_1693,Pet Supplies,Pet Supplies Product 18,1
customer_1792,Baby Products,Baby Products Product 9,1
customer_1840,Luggage & Travel Accessories,Luggage & Travel Accessories Product 23,1
customer_626,Baby Products,Baby Products Product 6,1
customer_1863,Toys & Games,Toys & Games Product 4,1
customer_508,Toys & Games,Toys & Games Product 18,1
customer_1488,Jewelry,Jewelry Product 17,1
customer_375,Jewelry,Jewelry Product 16,1
customer_588,Toys & Games,Toys & Games Product 18,1
customer_447,Books,Books Product 13,1
customer_41,Electronics,Electronics Product 11,1
customer_2321,Tools & Hardware,Tools & Hardware Product 3,1
customer_926,Groceries,Groceries Product 23,1
customer_242,Clothing,Clothing Product 27,1
customer_389,Footwear,Footwear Product 8,1
customer_926,Groceries,Groceries Product 7,1
customer_230,Clothing,Clothing Product 19,1
customer_1497,Office Supplies,Office Supplies Product 41,1
customer_921,Groceries,Groceries Product 4,1
customer_1001,Video Games,Video Games Product 17,1
customer_1690,Tools & Hardware,Tools & Hardware Product 41,1
customer_970,Groceries,Groceries Product 24,1
customer_787,Furniture,Furniture Product 38,1
customer_759,Sporting Goods,Sporting Goods Product 14,1
customer_493,Books,Books Product 12,1
customer_75,Books,Books Product 21,1
customer_1129,Pet Supplies,Pet Supplies Product 1,1
customer_1941,Books,Books Product 19,1
customer_524,Footwear,Footwear Product 25,1
customer_1400,Musical Instruments,Musical Instruments Product 5,1
customer_1846,Luggage & Travel Accessories,Luggage & Travel Accessories Product 35,1
customer_1614,Electronics,Electronics Product 14,1
customer_1785,Electronics,Electronics Product 15,1
customer_1482,Home Appliances,Home Appliances Product 27,1
customer_1908,Video Games,Video Games Product 1,1
customer_1627,Tools & Hardware,Tools & Hardware Product 24,1
customer_1566,Garden & Outdoors,Garden & Outdoors Product 23,1
customer_1462,Groceries,Groceries Product 16,1
customer_2405,Automotive,Automotive Product 10,1
customer_312,Tools & Hardware,Tools & Hardware Product 42,1
customer_932,Groceries,Groceries Product 25,1
customer_349,Footwear,Footwear Product 24,1
customer_1444,Furniture,Furniture Product 35,1
customer_914,Groceries,Groceries Product 10,1
customer_562,Baby Products,Baby Products Product 2,1
customer_795,Furniture,Furniture Product 33,1
customer_1606,Tools & Hardware,Tools & Hardware Product 45,1
customer_2221,Clothing,Clothing Product 10,1
customer_167,Video Games,Video Games Product 7,1
customer_1462,Books,Books Product 5,1
customer_1996,Baby Products,Baby Products Product 6,1
customer_1485,Office Supplies,Office Supplies Product 35,1
customer_1133,Pet Supplies,Pet Supplies Product 11,1
customer_801,Books,Books Product 11,1
customer_964,Groceries,Groceries Product 16,1
customer_266,Office Supplies,Office Supplies Product 42,1
customer_2147,Tools & Hardware,Tools & Hardware Product 49,1
customer_905,Groceries,Groceries Product 16,1
customer_1061,Jewelry,Jewelry Product 3,1
customer_1675,Tools & Hardware,Tools & Hardware Product 20,1
customer_1902,Video Games,Video Games Product 16,1
customer_941,Groceries,Groceries Product 8,1
customer_665,Health & Beauty,Health & Beauty Product 6,1
customer_1415,Home Appliances,Home Appliances Product 20,1
customer_1291,Groceries,Groceries Product 29,1
customer_619,Home Appliances,Home Appliances Product 8,1
customer_1696,Books,Books Product 1,1
customer_1083,Jewelry,Jewelry Product 5,1
customer_2437,Electronics,Electronics Product 5,1
customer_1199,Groceries,Groceries Product 7,1
customer_431,Baby Products,Baby Products Product 10,1
customer_2212,Garden & Outdoors,Garden & Outdoors Product 20,1
customer_474,Books,Books Product 5,1
customer_278,Clothing,Clothing Product 30,1
customer_878,Sporting Goods,Sporting Goods Product 21,1
customer_1718,Baby Products,Baby Products Product 10,1
customer_2413,Luggage & Travel Accessories,Luggage & Travel Accessories Product 27,1
customer_270,Clothing,Clothing Product 22,1
customer_1608,Tools & Hardware,Tools & Hardware Product 13,1
customer_218,Clothing,Clothing Product 13,1
customer_1491,Office Supplies,Office Supplies Product 23,1
customer_825,Health & Beauty,Health & Beauty Product 14,1
customer_111,Home Appliances,Home Appliances Product 24,1
customer_1478,Office Supplies,Office Supplies Product 22,1
customer_1416,Furniture,Furniture Product 5,1
customer_398,Footwear,Footwear Product 32,1
customer_1025,Electronics,Electronics Product 12,1
customer_1683,Tools & Hardware,Tools & Hardware Product 30,1
customer_63,Musical Instruments,Musical Instruments Product 1,1
customer_274,Clothing,Clothing Product 33,1
customer_242,Clothing,Clothing Product 9,1
customer_831,Sporting Goods,Sporting Goods Product 22,1
customer_276,Groceries,Groceries Product 15,1
customer_1740,Baby Products,Baby Products Product 5,1
customer_1704,Baby Products,Baby Products Product 2,1
customer_1534,Home Appliances,Home Appliances Product 2,1
customer_960,Groceries,Groceries Product 8,1
customer_1428,Office Supplies,Office Supplies Product 4,1
customer_726,Health & Beauty,Health & Beauty Product 1,1
customer_199,Baby Products,Baby Products Product 5,1
customer_941,Groceries,Groceries Product 1,1
customer_1733,Baby Products,Baby Products Product 8,1
customer_2196,Health & Beauty,Health & Beauty Product 3,1
customer_1134,Pet Supplies,Pet Supplies Product 4,1
customer_1296,Automotive,Automotive Product 4,1
customer_1546,Electronics,Electronics Product 20,1
customer_1900,Furniture,Furniture Product 34,1
customer_1656,Office Supplies,Office Supplies Product 24,1
customer_527,Toys & Games,Toys & Games Product 21,1
customer_2087,Furniture,Furniture Product 41,1
customer_632,Garden & Outdoors,Garden & Outdoors Product 1,1
customer_1862,Luggage & Travel Accessories,Luggage & Travel Accessories Product 22,1
customer_693,Office Supplies,Office Supplies Product 47,1
customer_313,Clothing,Clothing Product 15,1
customer_768,Furniture,Furniture Product 10,1
customer_2244,Automotive,Automotive Product 7,1
customer_1304,Furniture,Furniture Product 9,1
customer_1720,Baby Products,Baby Products Product 8,1
customer_303,Footwear,Footwear Product 13,1
customer_1509,Garden & Outdoors,Garden & Outdoors Product 3,1
customer_809,Sporting Goods,Sporting Goods Product 4,1
customer_1448,Office Supplies,Office Supplies Product 9,1
customer_2140,Home Appliances,Home Appliances Product 30,1
customer_1385,Tools & Hardware,Tools & Hardware Product 1,1
customer_413,Musical Instruments,Musical Instruments Product 2,1
customer_1989,Musical Instruments,Musical Instruments Product 5,1
customer_1683,Tools & Hardware,Tools & Hardware Product 26,1
customer_1735,Musical Instruments,Musical Instruments Product 27,1
customer_1772,Baby Products,Baby Products Product 6,1
customer_152,Home Appliances,Home Appliances Product 27,1
customer_832,Sporting Goods,Sporting Goods Product 22,1
customer_704,Furniture,Furniture Product 26,1
customer_337,Baby Products,Baby Products Product 7,1
customer_425,Books,Books Product 21,1
customer_204,Clothing,Clothing Product 31,1
customer_279,Electronics,Electronics Product 33,1
customer_2330,Musical Instruments,Musical Instruments Product 29,1
customer_283,Clothing,Clothing Product 35,1
customer_1773,Baby Products,Baby Products Product 9,1
customer_612,Home Appliances,Home Appliances Product 7,1
customer_2306,Baby Products,Baby Products Product 2,1
customer_1721,Baby Products,Baby Products Product 10,1
customer_1081,Groceries,Groceries Product 13,1
customer_1178,Pet Supplies,Pet Supplies Product 29,1
customer_802,Sporting Goods,Sporting Goods Product 24,1
customer_59,Automotive,Automotive Product 9,1
customer_118,Clothing,Clothing Product 6,1
customer_940,Groceries,Groceries Product 19,1
customer_2697,Fitness Equipment,Dumbbells,1
customer_694,Pet Supplies,Pet Supplies Product 7,1
customer_2416,Jewelry,Jewelry Product 17,1
customer_695,Health & Beauty,Health & Beauty Product 15,1
customer_366,Footwear,Footwear Product 42,1
customer_960,Home Appliances,Home Appliances Product 25,1
customer_1594,Garden & Outdoors,Garden & Outdoors Product 8,1
customer_1702,Baby Products,Baby Products Product 3,1
customer_802,Clothing,Clothing Product 1,1
customer_1324,Musical Instruments,Musical Instruments Product 15,1
customer_1890,Luggage & Travel Accessories,Luggage & Travel Accessories Product 35,1
customer_896,Sporting Goods,Sporting Goods Product 3,1
customer_13,Electronics,Electronics Product 45,1
customer_1292,Tools & Hardware,Tools & Hardware Product 5,1
customer_730,Furniture,Furniture Product 16,1
customer_1254,Automotive,Automotive Product 2,1
customer_588,Musical Instruments,Musical Instruments Product 19,1
customer_622,Health & Beauty,Health & Beauty Product 1,1
customer_1736,Baby Products,Baby Products Product 9,1
customer_505,Toys & Games,Toys & Games Product 24,1
customer_779,Furniture,Furniture Product 37,1
customer_949,Books,Books Product 19,1
customer_1516,Pet Supplies,Pet Supplies Product 36,1
customer_1554,Garden & Outdoors,Garden & Outdoors Product 21,1
customer_365,Video Games,Video Games Product 2,1
customer_2075,Pet Supplies,Pet Supplies Product 6,1
customer_1109,Pet Supplies,Pet Supplies Product 17,1
customer_617,Health & Beauty,Health & Beauty Product 5,1
customer_905,Groceries,Groceries Product 21,1
customer_1297,Pet Supplies,Pet Supplies Product 19,1
customer_1478,Office Supplies,Office Supplies Product 6,1
customer_2239,Office Supplies,Office Supplies Product 27,1
customer_1164,Pet Supplies,Pet Supplies Product 15,1
customer_317,Footwear,Footwear Product 28,1
customer_2491,Toys & Games,Toys & Games Product 28,1
customer_2617,Gaming Accessories,Gamepad,1
customer_2455,Office Supplies,Office Supplies Product 19,1
customer_803,Footwear,Footwear Product 23,1
customer_915,Groceries,Groceries Product 12,1
customer_1569,Groceries,Groceries Product 17,1
customer_1587,Sporting Goods,Sporting Goods Product 25,1
customer_735,Clothing,Clothing Product 12,1
customer_1736,Baby Products,Baby Products Product 3,1
customer_1050,Jewelry,Jewelry Product 17,1
customer_1981,Video Games,Video Games Product 13,1
customer_57,Pet Supplies,Pet Supplies Product 21,1
customer_1028,Jewelry,Jewelry Product 6,1
customer_1256,Automotive,Automotive Product 10,1
customer_1162,Pet Supplies,Pet Supplies Product 6,1
customer_1285,Pet Supplies,Pet Supplies Product 11,1
customer_687,Health & Beauty,Health & Beauty Product 1,1
customer_1123,Baby Products,Baby Products Product 1,1
customer_1132,Pet Supplies,Pet Supplies Product 28,1
customer_2330,Baby Products,Baby Products Product 2,1
customer_672,Pet Supplies,Pet Supplies Product 30,1
customer_1431,Office Supplies,Office Supplies Product 14,1
customer_1834,Footwear,Footwear Product 2,1
customer_544,Baby Products,Baby Products Product 5,1
customer_668,Jewelry,Jewelry Product 2,1
customer_950,Groceries,Groceries Product 10,1
customer_1263,Toys & Games,Toys & Games Product 7,1
customer_996,Groceries,Groceries Product 29,1
customer_586,Toys & Games,Toys & Games Product 25,1
customer_743,Furniture,Furniture Product 14,1
customer_729,Furniture,Furniture Product 36,1
customer_375,Footwear,Footwear Product 25,1
customer_707,Furniture,Furniture Product 4,1
customer_1596,Garden & Outdoors,Garden & Outdoors Product 4,1
customer_1012,Jewelry,Jewelry Product 7,1
customer_719,Furniture,Furniture Product 33,1
customer_2043,Health & Beauty,Health & Beauty Product 7,1
customer_2006,Sporting Goods,Sporting Goods Product 29,1
customer_1096,Jewelry,Jewelry Product 17,1
customer_961,Groceries,Groceries Product 13,1
customer_2347,Electronics,Electronics Product 44,1
customer_2515,Smart Home Devices,Smart Lock,1
customer_1004,Jewelry,Jewelry Product 13,1
customer_1200,Pet Supplies,Pet Supplies Product 25,1
customer_869,Sporting Goods,Sporting Goods Product 23,1
customer_1668,Tools & Hardware,Tools & Hardware Product 35,1
customer_425,Books,Books Product 20,1
customer_1719,Baby Products,Baby Products Product 8,1
customer_636,Health & Beauty,Health & Beauty Product 10,1
customer_236,Sporting Goods,Sporting Goods Product 9,1
customer_1581,Garden & Outdoors,Garden & Outdoors Product 20,1
customer_1818,Luggage & Travel Accessories,Luggage & Travel Accessories Product 20,1
customer_172,Home Appliances,Home Appliances Product 19,1
customer_1176,Pet Supplies,Pet Supplies Product 18,1
customer_318,Pet Supplies,Pet Supplies Product 3,1
customer_1884,Jewelry,Jewelry Product 17,1
customer_427,Books,Books Product 15,1
customer_1609,Tools & Hardware,Tools & Hardware Product 3,1
customer_1036,Musical Instruments,Musical Instruments Product 15,1
customer_946,Groceries,Groceries Product 26,1
customer_9,Musical Instruments,Musical Instruments Product 35,1
customer_831,Toys & Games,Toys & Games Product 26,1
customer_1195,Pet Supplies,Pet Supplies Product 15,1
customer_263,Groceries,Groceries Product 6,1
customer_1084,Toys & Games,Toys & Games Product 37,1
customer_1736,Luggage & Travel Accessories,Luggage & Travel Accessories Product 10,1
customer_283,Clothing,Clothing Product 14,1
customer_949,Groceries,Groceries Product 5,1
customer_1300,Automotive,Automotive Product 5,1
customer_210,Health & Beauty,Health & Beauty Product 14,1
customer_1733,Groceries,Groceries Product 11,1
customer_1550,Garden & Outdoors,Garden & Outdoors Product 4,1
customer_298,Video Games,Video Games Product 15,1
customer_1193,Pet Supplies,Pet Supplies Product 33,1
customer_2321,Garden & Outdoors,Garden & Outdoors Product 16,1
customer_933,Groceries,Groceries Product 29,1
customer_1744,Electronics,Electronics Product 24,1
customer_92,Electronics,Electronics Product 22,1
customer_622,Baby Products,Baby Products Product 1,1
customer_1182,Home Appliances,Home Appliances Product 16,1
customer_958,Groceries,Groceries Product 12,1
customer_1218,Automotive,Automotive Product 11,1
customer_190,Home Appliances,Home Appliances Product 22,1
customer_2063,Garden & Outdoors,Garden & Outdoors Product 17,1
customer_2450,Garden & Outdoors,Garden & Outdoors Product 18,1
customer_1987,Video Games,Video Games Product 9,1
customer_1745,Baby Products,Baby Products Product 5,1
customer_1948,Video Games,Video Games Product 11,1
customer_1192,Pet Supplies,Pet Supplies Product 3,1
customer_1960,Jewelry,Jewelry Product 1,1
customer_498,Furniture,Furniture Product 5,1
customer_1323,Musical Instruments,Musical Instruments Product 21,1
customer_1023,Home Appliances,Home Appliances Product 9,1
customer_996,Jewelry,Jewelry Product 8,1
customer_1896,Luggage & Travel Accessories,Luggage & Travel Accessories Product 42,1
customer_1099,Jewelry,Jewelry Product 4,1
customer_2457,Baby Products,Baby Products Product 2,1
customer_996,Tools & Hardware,Tools & Hardware Product 33,1
customer_253,Clothing,Clothing Product 20,1
customer_1192,Automotive,Automotive Product 10,1
customer_829,Jewelry,Jewelry Product 15,1
customer_730,Furniture,Furniture Product 12,1
customer_1744,Baby Products,Baby Products Product 8,1
customer_448,Musical Instruments,Musical Instruments Product 17,1
customer_803,Sporting Goods,Sporting Goods Product 28,1
customer_753,Furniture,Furniture Product 9,1
customer_1621,Home Appliances,Home Appliances Product 12,1
customer_1721,Baby Products,Baby Products Product 6,1
customer_200,Home Appliances,Home Appliances Product 22,1
customer_1308,Books,Books Product 12,1
customer_1137,Pet Supplies,Pet Supplies Product 29,1
